대분류,품명,규격,단위,자재비,노무비,경비,비고,연도,현장,협력사,계약번호
STS_펀칭플레이트,펀칭플레이트 (STS),"350x1,200",EA,210000,,,,2018,SKC진천,환승공조,2018-5-1765
STS_펀칭플레이트,펀칭플레이트 (STS),"400x1,200",EA,240000,,,,2018,SKC진천,환승공조,2018-5-1765
점검구,점검구,300x300,EA,15000,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,900W x 800L x 700H,EA,343800,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"1,200W x 1,000L x 850H",EA,552600,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"1,300W x 1,000L x 900H",EA,606600,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"1,500W x 1,000L x 750H",EA,607500,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"1,500W x 1,000L x 850H",EA,652500,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"1,600W x 1,000L x 900H",EA,709200,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"1,600W x 1,000L x 1,100H",EA,802800,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"2,500W x 1,000L x 1,300H",EA,1269000,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"2,700W x 1,000L x 1,650H",EA,1584900,,,,2018,SKC진천,환승공조,2018-5-1765
CHAMBER,SOUND CHAMBER,"4,800W x 750L x 2,000H",EA,2646000,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,400W x 450L x 400H,EA,42120,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,700W x 550L x 500H,EA,81810,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,800W x 550L x 500H,EA,90315,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,850W x 550L x 500H,EA,94568,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,"1,500W x 600L x 550H",EA,166455,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,"1,500W x 1,000L x 950H",EA,313875,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,"1,700W x 1,200L x 1,100H",EA,423630,,,,2018,SKC진천,환승공조,2018-5-1765
HOOD,WEATHER HOOD,"1,800W x 550L x 500H",EA,175365,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,400x400,EA,16000,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,700x500,EA,35000,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,800x500,EA,40000,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,850x500,EA,42500,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,"1,500x550",EA,82500,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,"1,500x950",EA,142500,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,"1,700x1,100",EA,187000,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,"1,800x500",EA,90000,,,,2018,SKC진천,환승공조,2018-5-1765
루버,LOUVER,"4,800x1,650",EA,792000,,,,2018,SKC진천,환승공조,2018-5-1765
STS_망,INSECT SCREEN(STS망),"STS-304, 40메쉬XD0.25x1M",M2,25000,,,,2018,SKC진천,환승공조,2018-5-1765
삭제,덕트인식표,-,식,500000,,,,2018,SKC진천,환승공조,2018-5-1765
녹막이페인트칠,녹막이페인트칠,-,식,750000,,,,2018,SKC진천,환승공조,2018-5-1765
삭제,조합페인트칠,-,식,900000,,,,2018,SKC진천,환승공조,2018-5-1765
내화충전재,방화코킹재,"(덕트, 바닥, 벽체)틈새50m",식,3500000,,,,2018,SKC진천,환승공조,2018-5-1765
ㄷ 형강,ㄷ 형강,100x50,M,8892,,,,2018,SKC진천,환승공조,2018-5-1765
삭제,스틸플레이트,200x200x5t,EA,4500,,,,2018,SKC진천,환승공조,2018-5-1765
잡철물제작설치,잡철물제작설치,간단,식,,3000000,,,2018,SKC진천,환승공조,2018-5-1765
삭제,LINE MARK,,식,,500000,,,2018,SKC진천,환승공조,2018-5-1765
삭제_단가없음,인건비,덕트공,인,,,,,2018,SKC진천,환승공조,2018-5-1765
삭제_단가없음,인건비,보온공,인,,,,,2018,SKC진천,환승공조,2018-5-1765
삭제_단가없음,SHOP DWG ,(샵기사 1명),개월,,,,,2018,SKC진천,환승공조,2018-5-1765
삭제,장비 사용료,렌탈(6대),식,550000,,,,2018,SKC진천,환승공조,2018-5-1765
덕트, 각형덕트 제작설치 ," (0.6T, #22 ",㎡,15450,15430,,,2018,DSTC KOREA,환승공조,2018-5-1373
덕트, 각형덕트 제작설치 ," (0.8T, #22 ",㎡,17850,16950,,,2018,DSTC KOREA,환승공조,2018-5-1373
덕트케이싱, 케이싱 , 함석 0.6T ,㎡,15450,16132,,,2018,DSTC KOREA,환승공조,2018-5-1373
덕트_보온, 덕트보온 , 유리솜 40T ,㎡,12500,15420,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 200*250 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 200*300 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 250*250 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 300*250 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 300*300 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 350*150 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 350*300 ,EA,12600,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 400*300 ,EA,14400,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 400*350 ,EA,16800,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 400*400 ,EA,19200,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 450*300 ,EA,16200,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 450*350 ,EA,18900,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 450*400 ,EA,21600,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 500*350 ,EA,21000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 500*500 ,EA,30000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 550*450 ,EA,29700,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 600*500 ,EA,36000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 750*450 ,EA,40500,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 750*600 ,EA,54000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 800*600 ,EA,57600,,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 1300*900 ,EA,140400,,,,2018,DSTC KOREA,환승공조,2018-5-1373
F.D, F.D , 500*500 ,EA,30000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
F.V.D, F.V.D , 800*600 ,EA,72600,,,,2018,DSTC KOREA,환승공조,2018-5-1373
F.V.D, F.V.D , 800*650 ,EA,77400,,,,2018,DSTC KOREA,환승공조,2018-5-1373
F.V.D, F.V.D , 1400*950 ,EA,174600,,,,2018,DSTC KOREA,환승공조,2018-5-1373
CHAMBER, SOUND AIR CHAMBER , 3400*1900*1550 ,EA,2935000,1027250,,,2018,DSTC KOREA,환승공조,2018-5-1373
GRILLE, GRILL , 500*500 ,EA,20000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
REGISTER, REGISTER , 100*100 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
REGISTER, REGISTER , 300*300 ,EA,16200,,,,2018,DSTC KOREA,환승공조,2018-5-1373
REGISTER, REGISTER , 350*300 ,EA,18900,,,,2018,DSTC KOREA,환승공조,2018-5-1373
REGISTER, REGISTER , 500*400 ,EA,36000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
REGISTER, REGISTER , 500*500 ,EA,45000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
점검구, 점검구 , 300*300 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
CAV, C.A.V 설치 ,,EA,,43500,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제, V.U 설치 ,,EA,,43500,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제, T.H 설치 ,,EA,,43500,,,2018,DSTC KOREA,환승공조,2018-5-1373
DIFFUSER, SQUARE DIFFUSER , D200 ,EA,15000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
DIFFUSER, ROUND DIFFUSER , D200 ,EA,16000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
후렉시블호스, FLEXIBLE (보온) , D200 ,M,11900,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_BAND, SUS BAND , D200 ,EA,1200,,,,2018,DSTC KOREA,환승공조,2018-5-1373
SPIN_IN, SPIN-IN , D200 ,EA,2200,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제, 폐기물처리비 , 암롤BOX ,식,850000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제, 잡자재비 , 재료비의3% ,식,2058237,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제, 장비사용료 , 렌탈.크레인 ,식,7200000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제, 공구손료 , 노무비의3% ,식,,1844937,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_덕트,STS 기계식덕트 제작설치,1.0T,M,59500,23250,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,200X150,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,200X200,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,250X250,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,300X250,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,300X300,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,350X350,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,400X300,EA,55000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,400X350,EA,63000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,400X400,EA,72000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,450X350,EA,70875,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,500X350,EA,78750,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,700X500,EA,157500,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,450X500,EA,101250,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_V.D,V.D (STS) ,850X450,EA,172125,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_F.V.D,F.V.D (STS),900X500,EA,254500,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_F.V.D,F.V.D (STS),1200X850,EA,511000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_F.V.D,F.V.D (STS),1200X900,EA,538000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_REGISTER,Register (STS),100X100,EA,65000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_REGISTER,Register (STS),300X300,EA,65000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_REGISTER,Register (STS),350X350,EA,65000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_REGISTER,Register (STS),500X350,EA,87500,,,,2018,DSTC KOREA,환승공조,2018-5-1373
STS_REGISTER,Register (STS),500X400,EA,100000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,TOP-SEAL GASKET,10*3T,M,4500,,,,2018,DSTC KOREA,환승공조,2018-5-1373
VAV,VAV 설치비,"11,280CMH",SET,,43500,,,2018,DSTC KOREA,환승공조,2018-5-1373
CAV,CAV 설치비,"3,260CMH",SET,,43500,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,SUPPORT 제작설치,,식,,,,공사제외,2018,DSTC KOREA,환승공조,2018-5-1373
녹막이페인트칠,녹막이페인트칠,2회,M2,1546,4053,,,2018,DSTC KOREA,환승공조,2018-5-1373
녹막이페인트칠,조합에나멜,철재면 2회,M2,1576,2614,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,잡자재비,자재비의 3%,식,2485608,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,장비사용료,"렌탈,크레인",식,7200000,,,,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,마노미터 설치,,EA,,25000,,지급자재,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,Arm Hood(로-50/51) 설치,300A,SET,,47500,,지급자재,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,Canopy Hood(ch-50)설치,700x600,SET,,250000,,지급자재,2018,DSTC KOREA,환승공조,2018-5-1373
삭제,공구손료,노무비의 3%,식,,895974,,,2018,DSTC KOREA,환승공조,2018-5-1373
V.D, V.D , 500*300 , EA ,15000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
V.D, V.D , 500*350 , EA ,17500,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
V.D, V.D , 500*400 , EA ,20000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
V.D, V.D , 600*400 , EA ,24000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
V.D, V.D , 2900*750 , EA ,217500,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
F.V.D, F.V.D , 1000*700 , EA ,84000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
M.V.D, M.V.D , 2900*750 , EA ,287500,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
B.D.D, B.D.D , 2900*750 , EA ,369750,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
Turning Vane, T.V , 2900*750 , EA ,369750,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
삭제, SOUND ELBOW , 1000*700 , EA ,617500,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
CHAMBER, SOUND CHAMBER , 1600*1000*1000 , EA ,630000,84000,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
CHAMBER, SOUND CHAMBER , 3200*1500*1000 , EA ,1425000,190000,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
점검구, 점검구 , 300*300 , EA ,9000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
DIFFUSER, SQUARE DIFFUSER , 600*600*D350 , EA ,49500,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
후렉시블호스, 후렉시블(보온) , D300 , M ,6240,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
STS_BAND, SUS-BAND , D300 , EA ,700,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
SPIN_IN, SPIN-IN , D300 , EA ,2970,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
삭제, 폐기물 처리비 ,, 식 ,1100000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
삭제, 소모잡자재비 , 자재비의 5% , 식 ,4313028,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
삭제, 장비사용료 ,, 식 ,2000000,,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
삭제, 노무비 , 닥트공 , 인 ,,130860,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
삭제, 공구손료 , 노무비의 3% , 식 ,,1516464,,,2018,아드반테스트,다온엔지니어링,2018-5-0093
덕트,각형닥트제작설치,3*6*0.5T,M2,9597,24500,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
덕트,각형닥트제작설치,3*6*0.6T,M2,9877,24500,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
덕트,각형닥트제작설치,3*6*0.8T,M2,12155,26500,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
덕트,각형닥트제작설치,5*10*1.2T,M2,16352,35000,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
덕트,각형닥트보온,고무발포 13T,M2,11960,7500,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
캔버스,켄버스제작설치,3.2T,M2,16200,7500,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
SPIN_IN,SPIN-IN ,350A,EA,2970,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
DIFFUSER,SQ-DIFFUSER(AL)/V.D포함,ND600,EA,56000,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
B.D.D,"B,D,D(STL) 각형",2900*750,EA,427500,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
F.V.D,F  .  V  .  D (STL) ,1000*800,EA,159120,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,2900*750,EA,342720,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,600*400,EA,36720,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,500*400,EA,30600,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,500*350,EA,23950,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,500*300,EA,22950,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,400*400,EA,24480,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
V.D,V  .  D (STL) 각형,400*300,EA,18360,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
M.V.D,M.  V  .  D (STL) 각형,2900*750,EA,480000,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
Turning Vane,T.V (STL),2900 x 750,EA,850000,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
후렉시블호스,FLEXABLE(보온),ND350,M,12750,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
STS_BAND,STS  BAND,ND350,EA,250,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
CHAMBER,SOUND CHAMBER,2500*1500*1500,EA,1792800,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
삭제,SOUND ELBOW,1000*800,EA,320000,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
삭제,잡재료비,주 재료비의5%,식,9951634,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
삭제,노    무     비,닥   트   공,인,,150000,30000,,2018,아드반테스트,유창엔지니어링,2018-5-0093
삭제,노    무     비,기계설치공,인,,150000,30000,,2018,아드반테스트,유창엔지니어링,2018-5-0093
삭제,공구손료,인력품의3%,식,3724500,,,,2018,아드반테스트,유창엔지니어링,2018-5-0093
삭제,고소장비,,식,,,5000000,,2018,아드반테스트,유창엔지니어링,2018-5-0093
덕트, 각형덕트제작및설치 , (0.5T) , M2 ,13743,15000,,,2018,삼성SDI,그린빌더스,2018-5-0200
덕트, 각형덕트제작및설치 , (0.6T) , M2 ,14863,16000,,,2018,삼성SDI,그린빌더스,2018-5-0200
덕트, 각형덕트제작및설치 , (0.8T) , M2 ,17102,17000,,,2018,삼성SDI,그린빌더스,2018-5-0200
덕트, 각형덕트제작및설치 , (1.0T) , M2 ,19647,18000,,,2018,삼성SDI,그린빌더스,2018-5-0200
덕트, 각형덕트제작및설치 , (1.2T) , M2 ,22192,19000,,,2018,삼성SDI,그린빌더스,2018-5-0200
덕트_보온, 각형덕트보온(고무발포) , 13THK , M2 ,9000,7000,,,2018,삼성SDI,그린빌더스,2018-5-0200
캔버스, 캔버스제작설치 , 1.2T , M2 ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
DIFFUSER, 디퓨저 ," 노즐, D150, AL ", EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
DIFFUSER, 디퓨저 ," 노즐, D200, AL ", EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
후렉시블호스, 공조덕트(플렉시블) ," (AL보온), D150 ", M ,4000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
후렉시블호스, 공조덕트(플렉시블) ," (AL보온), D200 ", M ,5500,,,,2018,삼성SDI,그린빌더스,2018-5-0200
후렉시블호스, 공조덕트(플렉시블) ," (AL보온), D300 ", M ,8000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
삭제, FD/FVD 휴즈 ,  , EA ,3000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
점검구, 점검구 , 200x200 , EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
점검구, 점검구 , 300x200 , EA ,30000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
STS_BAND, 스텐밴드 , D150 , EA ,1000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
STS_BAND, 스텐밴드 , D200 , EA ,1100,,,,2018,삼성SDI,그린빌더스,2018-5-0200
STS_BAND, 스텐밴드 , D300 , EA ,1300,,,,2018,삼성SDI,그린빌더스,2018-5-0200
동망, 동망 , #24 , M2 ,30000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 1000 x 500 , EA ,60000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 2200 x 1000 , EA ,264000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 350 x 300 , EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 400 x 350 , EA ,24000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 500 x 300 , EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 500 x 400 , EA ,24000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 550 x 400 , EA ,26400,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 700 x 350 , EA ,29400,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 700 x 400 , EA ,33600,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 700 x 450 , EA ,37800,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 750 x 300 , EA ,27000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 800 x 450 , EA ,43200,,,,2018,삼성SDI,그린빌더스,2018-5-0200
F.D, F.D (STL) , 900 x 400 , EA ,43200,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 1000 x 600 , EA ,72000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 1300 x 600 , EA ,93600,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 1350 x 350 , EA ,56700,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 1400 x 400 , EA ,67200,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 1800 x 1000 , EA ,216000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 1900 x 1000 , EA ,228000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 2200 x 900 , EA ,237600,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 2500 x 1000 , EA ,300000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 2650 x 500 , EA ,159000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 2700 x 1000 , EA ,324000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 2900 x 900 , EA ,313200,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 300 x 150 , EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 500 x 300 , EA ,20000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
GRILLE, GRILLE (STL) , 550 x 400 , EA ,26400,,,,2018,삼성SDI,그린빌더스,2018-5-0200
V.D, V.D (STL) , 1000 x 500 , EA ,60000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
V.D, V.D (STL) , 1200 x 500 , EA ,72000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
V.D, V.D (STL) , 1350 x 500 , EA ,81000,,,,2018,삼성SDI,그린빌더스,2018-5-0200
